A_id,A_statement,Best_B_id,Best_B_statement,cosine_similarity
A506,PS 236 LANGSTON HUGHES 1871 WALTON AVE BRONX,B3710,P.S. 236 Langston Hughes 1871 Walton Avenue Bronx,0.91316724
A1659,PS 200 BENSON SCHOOL 1940 BENSON AVE BROOKLYN,B3657,P.S. 200 Benson School 1940 Benson Avenue Brooklyn,0.9130893
A2518,COLTON-PIERREPONT CENTRAL SCHOOL PO BOX 5 COLTON,B931,Colton-Pierrepont Central School 4921 State Highway 56 Colton,0.91308266
A656,PS 105 SENATOR ABRAHAM BERNSTEIN 725 BRADY AVE BRONX,B3449,P.S. 105 Sen Abraham Bernstein 725 Brady Avenue Bronx,0.9129188
A725,PS 66 SCHOOL OF HIGHER EXPECTATIONS 1001 JENNINGS ST BRONX,B3376,P.S. 066 School Of Higher Expectations 1001 Jennings Street Bronx,0.9129123
A2092,EDMUND W MILES MIDDLE SCHOOL 501 RT 110 AMITYVILLE,B2786,Miles Middle School Rr 110 Amityville,0.9128732
A1905,MATH ENGINEERING AND SCIENCE ACADEMY CHARTER HIGH SCHOOL 231 PALMETTO ST-FL 3-RM 327A BROOKLYN,B2721,"Math, Engineering, And Science Academy Charter High School 2 1222 63rd St Brooklyn",0.91277695
A3504,ELM DRIVE ELEMENTARY SCHOOL PO BOX AA MILLBROOK,B1329,Elm Drive Elementary School Elm Drive Millbrook,0.9127743
A4714,CARYL E ADAMS PRIMARY SCHOOL PO BOX 249 WHITNEY POINT,B735,Caryl Adams Primary School 24 Keibel Road Whitney Point,0.9127424
A271,PS 333 MANHATTAN SCHOOL FOR CHILDREN 154 W 93RD ST NEW YORK,B3781,P.S. 333 Manhattan School For Children 154 West 93 St Manhattan,0.91252244
A2765,FONDA-FULTONVILLE SENIOR HIGH SCHOOL PO BOX 1501 FONDA,B1452,Fonda-Fultonville Senior High School 112 Old Johnstown Rd Fonda,0.91252166
A3417,MARGARETVILLE CENTRAL SCHOOL PO BOX 319 MARGARETVILLE,B2680,Margaretville Central School Main St Margaretville,0.9124179
A2966,HANCOCK ELEMENTARY SCHOOL 206 WILDCAT DR HANCOCK,B1773,Hancock Elementary School 208 Wildcat Drive Hancock,0.9124068
A1025,MASPETH HIGH SCHOOL 54-40 74TH ST ELMHURST,B2717,Maspeth High School 54-40 74th Street Queens,0.9123894
A528,NEW MILLENNIUM BRONX ACADEMY OF THE ARTS 1000 TELLER AVE BRONX,B1190,East Fordham Academy For The Arts 120 East 184 Street Bronx,0.9123804
A1957,BROOKLYN PROSPECT CHARTER SCHOOL-CSD 13 80 WILLOUGHBY ST BROOKLYN,B4840,"The Brooklyn Charter School 545 Willoughby Avenue, 3rd Floor Brooklyn",0.9123704
A236,ACADEMY FOR SOFTWARE ENGINEERING 40 IRVING PL NEW YORK,B48,Academy For Software Engineering 40 Irving Place Manhattan,0.9122891
A1711,PS 288 SHIRLEY TANYHILL (THE) 2950 W 25TH ST BROOKLYN,B3751,P.S. 288 The Shirley Tanyhill 2950 W 25th St Brooklyn,0.9121213
A1263,PS 57 HUBERT H HUMPHREY 140 PALMA DR STATEN ISLAND,B3359,P.S. 057 Hubert H. Humphrey 140 Palma Dr Staten Island,0.9121182
A2427,FRANCIS J O'NEILL SCHOOL 44 E CHERRY ST CENTRAL ISLIP,B3084,O'Neill Elementary School 545 Clayton St Central Islip,0.91200894
A2993,HAUPPAUGE MIDDLE SCHOOL PO BOX 6006 HAUPPAUGE,B1822,Hauppauge Middle School 600 Townline Rd Hauppauge,0.9119528
A946,SCIENCE AND MEDICINE MIDDLE SCHOOL (THE) 965 E 107TH ST BROOKLYN,B4911,The Science And Medicine Middle School 965 East 107th Street Brooklyn,0.91189176
A2772,FORT EDWARD SCHOOL 220 BROADWAY FORT EDWARD,B1471,Fort Edward Jr/Sr High 220 Broadway Fort Edward,0.91187197
A4845,SUCCESS ACADEMY CHARTER SCHOOL-BRONX 5 LOWER 604 E 139TH ST BRONX,B507,Bronx Charter School For Excellence 3 And 4 Middle 1160 E 213th S Bronx,0.9118298
A3116,INDIAN RIVER HIGH SCHOOL PO BOX 338 PHILADELPHIA,B2114,Indian River Intermediate School 32430 Us Route 11 Philadelphia,0.9117384
A1596,PS 186 WALTER J DAMROSCH SCHOOL 750 JENNINGS ST BRONX,B3905,P186x Walter J. Damrosch School 750 Jennings Street Bronx,0.91168845
A363,PS 153 ADAM CLAYTON POWELL 1750 AMSTERDAM AVE NEW YORK,B3555,P.S. 153 Adam Clayton Powell 1750 Amsterdam Avenue Manhattan,0.911664
A1564,PS 372 CHILDREN'S SCHOOL (THE) 512 CARROLL ST BROOKLYN,B4846,The Children'S School 512 Carroll Street Brooklyn,0.9116214
A3053,HOLLAND PATENT CENTRAL HIGH SCHOOL 9601 MAIN ST HOLLAND PATENT,B1954,Holland Patent Elem School 7940 Elm St Holland Patent,0.91139317
A3201,KATONAH ELEMENTARY SCHOOL PO BOX 387 KATONAH,B2318,Katonah Elementary School 106 Huntville Road Katonah,0.91137433
A2778,FRANKLIN CENTRAL SCHOOL PO BOX 888 FRANKLIN,B1499,Franklin Central School 26 Institute Street Franklin,0.91128343
A485,PS 583 1028 WHITE PLAINS RD BRONX,B4109,Ps 536 1827 Archer Street Bronx,0.9111915
A2903,OLYMPIA HIGH SCHOOL 1139 MAIDEN LN ROCHESTER,B3118,Olympia Ms & Hs School 1139 Maiden Lane Rochester,0.9111595
A1709,PS 253 2953 BRIGHTON 6TH ST BROOKLYN,B4111,Ps 936 270 59th Street Brooklyn,0.9111383
A2810,VOLNEY ELEMENTARY SCHOOL 2592 STATE RT 3 FULTON,B5144,Volney Elementary School Rr 8 Box 98 Fulton,0.91113764
A3159,ENFIELD SCHOOL 20 ENFIELD MAIN RD ITHACA,B1350,Enfield Elementary School Rr 5 Ithaca,0.91110533
A1649,PS 160 WILLIAM T SAMPSON 5105 FORT HAMILTON PKWY BROOKLYN,B3575,P.S. 160 William T. Sampson 5105 Fort Hamilton Parkway Brooklyn,0.9111037
A1095,THOMAS A EDISON CAREER AND TECHNICAL EDUCATION HIGH SCHOOL 165-65 84TH AVE JAMAICA,B4942,Thomas A. Edison Career And Technical Education High School 165-65 84 Avenue Queens,0.91108763
A4846,SUCCESS ACADEMY CHARTER SCHOOL-BRONX 5 UPPER 604 E 139TH ST BRONX,B507,Bronx Charter School For Excellence 3 And 4 Middle 1160 E 213th S Bronx,0.9109469
A3229,J WATSON BAILEY MIDDLE SCHOOL 118 MERILINA AVE EXT KINGSTON,B2213,J.W. Bailey Jr. High School Merilina Avenue Kingston,0.9108093
A4384,STILLWATER MIDDLE SCHOOL HIGH SCHOOL PO BOX 490 STILLWATER,B4753,Stillwater Senior High School 334 Hudson Ave Stillwater,0.9107649
A569,PS 9 RYER AVENUE ELEMENTARY SCHOOL 230 E 183RD ST BRONX,B3832,P.S. 9 Ryer Avenue Elementary School 230 East 183 Street Bronx,0.9107585
A2021,BUFFALO CREEK ACADEMY CHARTER SCHOOL 528 SOUTH PARK BUFFALO,B4551,South Buffalo Charter School 154 South Ogden Street Buffalo,0.9106066
A4586,WARWICK VALLEY HIGH SCHOOL PO BOX 595 WARWICK,B5189,Warwick Valley Middle School 225 West St Warwick,0.91058373
A3195,ELBRIDGE ELEMENTARY SCHOOL PO BOX 170 ELBRIDGE,B1265,Elbridge Elementary School 130 East Main Street Elbridge,0.91051143
A3522,CENTRAL VALLEY ELEMENTARY SCHOOL 45 RT 32 CENTRAL VALLEY,B5287,West Valley Central School 5359 School St West Valley,0.9105047
A640,PS 178 DR SELMAN WAKSMAN 850 BAYCHESTER AVE BRONX,B4109,Ps 536 1827 Archer Street Bronx,0.91047543
A4172,GREENFIELD ELEMENTARY SCHOOL 3180 RT 9N GREENFIELD CENTER,B1710,Greenfield Center Elem School 3180 Route 9n Greenfld Ctr,0.9104521
A2414,CATO-MERIDIAN ELEMENTARY SCHOOL 2851 STATE RTE 370 CATO,B748,Cato-Meridian Sr High School 2851 Route 370 Cato,0.910403
A578,JHS 80 MOSHOLU PARKWAY (THE) 149 E MOSHOLU PKWY NORTH BRONX,B2180,J.H.S. 080 The Mosholu Parkway 149 East  Mosholu Pkwy Bronx,0.91038626
A4493,ANDREW J SMITH ELEMENTARY SCHOOL PO BOX 760 UNION SPRINGS,B152,Andrew J Smith Elem School 26 Homer St Union Springs,0.91032386
A3914,EASTPLAIN SCHOOL 301 N DELAWARE AVE N MASSAPEQUA,B1228,Eastplain Elementary School Michigan Ave Massapequa,0.9103211
A3161,ITHACA SENIOR HIGH SCHOOL 1401 N CAYUGA ST ITHACA,B762,Cayuga Heights Elementary Sch 110 E Upland Rd Ithaca,0.91030246
A1987,CITIZENSHIP AND SCIENCE ACADEMY OF SYRACUSE CHARTER SCHOOL 301 VALLEY DR SYRACUSE,B4789,Syracuse Academy Of Science And Citizenship Charter School 301 Valley Drive Syracuse,0.9102213
A576,PS 310 MARBLE HILL 260 W KINGSBRIDGE RD BRONX,B4109,Ps 536 1827 Archer Street Bronx,0.9102056
A4071,HEWITT SCHOOL 446 HEMPSTEAD AVE ROCKVILLE CENTRE,B1882,Hewitt Elementary School 446 Demott Ave Rockville Ctr,0.9101664
A4551,LEPTONDALE ELEMENTARY SCHOOL PO BOX 310 WALLKILL,B2457,Leptondale Elementary School 94 Mill St Wallkill,0.909984
A1490,PS/MS 114 BELLE HARBOR 134-01 CRONSTON AVE ROCKAWAY PARK,B3201,P.S. / M.S. 114 Belle Harbor 134-01 Cronston Avenue Rockaway Park,0.9098504
A1657,PS 186 DR IRVING A GLADSTONE 7601 19TH AVE BROOKLYN,B3625,P.S. 186 Dr. Irving A Gladstone 7601 19 Avenue Brooklyn,0.90983176
A4061,EAST LOWER SCHOOL 1801 E MAIN ST ROCHESTER,B1220,East Sr High School 1801 Main St E Rochester,0.9098091
A2354,RICHARD H O'ROURKE MIDDLE SCHOOL 173 LAKEHILL RD BURNT HILLS,B4212,Richard H O'Rourke Middle Sch 173 Lakehill Rd Burnt Hills,0.90977955
A713,PS 67 MOHEGAN SCHOOL 2024 MOHEGAN AVE BRONX,B3378,P.S. 067 Mohegan School 2024 Mohegan Avenue Bronx,0.9097252
A2445,VERONICA E CONNOR MIDDLE SCHOOL 1100 RANSOM RD GRAND ISLAND,B5120,Veronica E. Connor Middle Sch 1100 Ransom Rd Grand Island,0.90972376
A4043,AUSTIN STEWARD ELEMENTARY SCHOOL 46 250 NEWCASTLE RD ROCHESTER,B1312,Elementary School 46 250 Newcastle Rd Rochester,0.9096595
A458,MS 301 PAUL L DUNBAR 890 CAULDWELL AVE BRONX,B2588,M.S. 301 Paul L. Dunbar 890 Cauldwell Ave Bronx,0.9095423
A3377,MADRID-WADDINGTON ELEMENTARY SCHOOL PO BOX 67 MADRID,B2617,Madrid-Waddington Elementary School Route 345 Madrid,0.9095121
A2395,ORVILLE A TODD MIDDLE SCHOOL 11 CROFT RD POUGHKEEPSIE,B3083,O A Todd Middle School 11 Croft Rd Poughkeepsie,0.9094731
A4615,WAYNE CENTRAL PRIMARY SCHOOL PO BOX 155 ONTARIO CENTER,B5237,Wayne Primary School 1730 Ridge Road Ontario Center,0.9094566
A2135,AVOCA CENTRAL SCHOOL PO BOX G AVOCA,B214,Avoca Central School 17 Oliver St # 29 Avoca,0.909397
A4736,WILSON MIDDLE/HIGH SCHOOL PO BOX 648 WILSON,B5380,Wilson High School 374 Lake St # 380 Wilson,0.9093876
A4084,LOUIS V DENTI ELEMENTARY SCHOOL 1001 RUBY ST ROME,B2545,Louis Denti Elementary School 1001 Ruby St Rome,0.90937144
A2616,DRYDEN MIDDLE SCHOOL PO BOX 88 DRYDEN,B1138,Dryden Elementary School 36 Union Street Dryden,0.9091934
A719,PS 195 1250 WARD AVE BRONX,B4109,Ps 536 1827 Archer Street Bronx,0.9091734
A4720,WILLIAMSON SENIOR HIGH SCHOOL PO BOX 900 WILLIAMSON,B5368,Williamson Senior High School 5891 Route 21 Williamson,0.90911174
A2741,FABIUS-POMPEY MIDDLE SCHOOL HIGH SCHOOL 1211 MILL ST FABIUS,B1392,Fabius Jr-Sr High School 1211 Mill St Fabius,0.90908945
A251,PS 75 EMILY DICKINSON 735 WEST END AVE NEW YORK,B3390,P.S. 075 Emily Dickinson 735 W End Ave Manhattan,0.90906143
A3641,GARDNERTOWN LEADERSHIP  ACADEMY ELEMENTARY SCHOOL 6 PLATTEKILL TPKE NEWBURGH,B1563,Gardnertown Leadership Academy 6 Plattekill Tpke Newburgh,0.9090461
A501,PS 110 THEODORE SCHOENFELD 580 CROTONA PARK S BRONX,B4109,Ps 536 1827 Archer Street Bronx,0.9089999
A1632,UNCOMMON WILLIAMSBURG CHARTER SCHOOL NYC 157 WILSON ST-4TH FL BROOKLYN,B4931,The Williamsburg Charter School 198 Varet Street Brooklyn,0.9088335
A4058,ROCHESTER EARLY COLLEGE INTERNATIONAL HIGH SCHOOL 85 ADAMS ST ROCHESTER,B3014,North East College Prep High School 940 Fernwood Park Rochester,0.9087732
A710,PS 47 JOHN RANDOLPH 1794 E 172ND ST BRONX,B3331,P.S. 047 John Randolph 1794 East 172 Street Bronx,0.90873843
A3773,ODESSA-MONTOUR JUNIOR/SENIOR HIGH SCHOOL 300 COLLEGE AVE ODESSA,B3102,Odessa-Montour Ms/Hs 300 College Ave Odessa,0.90873647
A4065,FRANKLIN LOWER SCHOOL 950 NORTON ST ROCHESTER,B351,Benjamin Franklin High School 950 Norton St Rochester,0.9086393
A2164,GORDON CREEK ELEMENTARY SCHOOL 50 WOOD RD BALLSTON SPA,B264,Ballston Spa Middle School 10 Wood Rd Ballston Spa,0.9085656
A419,PS 157 GROVE HILL 757 CAULDWELL AVE BRONX,B4109,Ps 536 1827 Archer Street Bronx,0.90850544
A266,MS 243 CENTER SCHOOL 100 W 84TH ST NEW YORK,B2580,M.S. 243 Center School 100 W 84th St New York,0.9083833
A515,PS 204 MORRIS HEIGHTS 1780 DR M L KING JR BLVD BRONX,B4109,Ps 536 1827 Archer Street Bronx,0.90837264
A1337,WILLIAMSBURG HIGH SCHOOL OF ART AND TECHNOLOGY (THE) 223 GRAHAM AVE BROOKLYN,B5363,Williamsburg High School For Architecture And Design 257 N 6th Street Brooklyn,0.9083538
A487,PS 170 1598 TOWNSEND AVE BRONX,B4113,Ps X469 3177 Webster Ave Bronx,0.9083476
A2105,ANDOVER HIGH SCHOOL 31-35 ELM ST ANDOVER,B151,Andover Central School 31 Elm St Andover,0.90822566
A1645,PS/IS 104 FORT HAMILTON SCHOOL (THE) 9115 5TH AVE BROOKLYN,B3889,P.S./I.S. 104 The Fort Hamilton School 9115 5 Avenue Brooklyn,0.9082093
A3973,PUTNAM CENTRAL SCHOOL PO BOX 91 PUTNAM STATION,B4127,Putnam Central School Lower Rd Putnam Station,0.90817815
A433,BRONX  LEGACY HIGH SCHOOL 730 CONCOURSE VILLAGE BRONX,B513,Bronx Community High School 1980 Lafayette Ave Bronx,0.9080938
A720,PS 196 1250 WARD AVE BRONX,B4109,Ps 536 1827 Archer Street Bronx,0.90808076
A930,PS 66 845 E 96TH ST BROOKLYN,B4111,Ps 936 270 59th Street Brooklyn,0.90806603
A1151,QUEENS PREPARATORY ACADEMY 143-10 SPRINGFIELD BLVD SPRINGFIELD GARDENS,B4144,Queens Preparatory Academy 143-10 Springfield Boulevard Queens,0.9080231
A1485,PS 100 GLEN MORRIS 111-11 118TH ST SOUTH OZONE PARK,B3439,P.S. 100 Glen Morris 11111 118th St South Ozone Park,0.9079543
A3138,MAIN STREET SCHOOL SCHOOL (4-5) 101 MAIN ST IRVINGTON,B2628,Main Street School 101 Main Street Irvington,0.9076553
A1739,PS 194 RAOUL WALLENBERG 3117 AVE W BROOKLYN,B3640,P.S. 194 Raoul Wallenberg 3117 Avenue W Brooklyn,0.90763295
A1743,PS 206 JOSEPH F LAMB 2200 GRAVESEND NECK RD BROOKLYN,B3669,P.S. 206 Joseph F Lamb 2201 Gravesend Neck Rd Brooklyn,0.90762913
A4789,YONKERS EARLY CHILDHOOD ACADEMY 160 BOLMER AVE YONKERS,B5453,Yonkers Montessori Academy 160 Woodlawn Ave Yonkers,0.90760154
A1600,PS 231 5601 16TH AVE BROOKLYN,B4111,Ps 936 270 59th Street Brooklyn,0.9075295
A876,PS 189 BILINGUAL CENTER (THE) 1100 E NEW YORK AVE BROOKLYN,B3630,P.S. 189 The Bilingual Center 1100 East New York Avenue Brooklyn,0.90744853
A4819,MONROE 2-ORLEANS BOCES 3599 BIG RIDGE RD SPENCERPORT,B2826,Monroe 2 Orleans Boces 3589 Big Ridge Rd Spencerport,0.9073218
A1606,PS 140 141 MACON ST BROOKLYN,B4111,Ps 936 270 59th Street Brooklyn,0.90730494
A800,MS 51 WILLIAM ALEXANDER 350 5TH AVE BROOKLYN,B2597,M.S. 51 William Alexander 350 5th Ave Brooklyn,0.90729594
A1461,WORLD JOURNALISM PREPARATORY:  A COLLEGE BOARD SCHOOL 34-65 192ND ST FLUSHING,B5417,World Journalism Preparatory:  A College Board School 34-65 192 Street Queens,0.90728074
A4668,NORTHWOOD ELEMENTARY SCHOOL 250 NORTHWOOD AVE WEST SENECA,B3059,Northwood Elementary School 250 Northwood Ave Buffalo,0.9072119
A2194,BEAVER RIVER ELEMENTARY SCHOOL PO BOX 179 BEAVER FALLS,B308,Beaver River Middle School 9508 Artz Road Beaver Falls,0.90713537
A4651,WEST GENESEE INTERMEDIATE SCHOOL 500 SANDERSON DR CAMILLUS,B5264,West Genesee Middle School 500 Sanderson Dr Camillus,0.9071326
A1526,HAWTREE CREEK MIDDLE SCHOOL 121-10 ROCKAWAY BLVD SOUTH OZONE PARK,B1829,Hawtree Creek Middle School 121-10 Rockaway Boulevard Queens,0.907059
A3471,NEW HAVEN ELEMENTARY SCHOOL PO BOX 119 NEW HAVEN,B2954,New Haven Elementary School 4320 State Route 104 New Haven,0.9069597
A1397,PS 150 CHRISTOPHER 364 SACKMAN ST BROOKLYN,B4111,Ps 936 270 59th Street Brooklyn,0.9069403
A4042,SCHOOL 42-ABELARD REYNOLDS 3330 LAKE AVE ROCHESTER,B1309,Elementary School 42 3330 Lake Ave Rochester,0.90681344
A496,PS 114 LUIS LLORENS TORRES SCHOOL 1155 CROMWELL AVE BRONX,B3878,P.S. X114 - Luis Llorens Torres Schools 1155 Cromwell Ave Bronx,0.9067171
A3096,J TAYLOR FINLEY MIDDLE SCHOOL PO BOX 1500 HUNTINGTON,B1428,Finley Middle School 20 Greenlawn Rd Huntington,0.9066804
A549,NEW AMERICAN ACADEMY AT ROBERTO CLEMENTE STATE PARK (THE) 275 HARLEM RIVER PARK BRIDGE BRONX,B4889,The New American Academy At Roberto Clemente State Park 275 Harlem River Park Brg Bronx,0.90666306
A4857,SOUTH SHORE CHARTER SCHOOL PO BOX 802 CENTRAL ISLIP,B4570,South Shore Charter School 82 Carleton Ave Central Islip,0.9066143
A192,RICHARD R GREEN HIGH SCHOOL OF TEACHING 7 BEAVER ST NEW YORK,B4215,Richard R. Green High School Of Teaching 26 Broadway Manhattan,0.9065333
A4040,SCHOOL 35-PINNACLE 194 FIELD ST ROCHESTER,B4403,School # 45 - Northeast 1445 Clifford Ave Rochester,0.9064942
A262,PS 199 JESSIE ISADOR STRAUS 270 W 70TH ST NEW YORK,B3653,P.S. 199 Jessie Isador Straus 270 W 70th St New York,0.9063706
A279,URBAN ASSEMBLY SCHOOL FOR MEDIA STUDIES 122 AMSTERDAM AVE NEW YORK,B5060,"Urban Assembly School For Media Studies, The 122 Amsterdam Avenue Manhattan",0.9063483
A1077,PS 82 HAMMOND 88-02 144TH ST JAMAICA,B3400,P.S. 082 Hammond 8802 144th St Jamaica,0.9063353
A2905,GREECE COMMUNITY EARLY LEARNING CENTER 1010 ENGLISH RD ROCHESTER,B1172,Early Learning Center 1010 English Rd Rochester,0.9062823
A974,BROOKLYN SCHOOL FOR MATH AND RESEARCH (THE) 400 IRVING AVE BROOKLYN,B4842,The Brooklyn School For Math And Research 400 Irving Avenue Brooklyn,0.9062643
A348,KIPP STAR COLLEGE PREP CHARTER SCHOOL 433 W 123RD ST-4TH FL NEW YORK,B2364,Kipp Infinity Charter School 625 W 133 St Rm 261 New York,0.90624595
A1667,PS 247 7000 21ST AVE BROOKLYN,B4111,Ps 936 270 59th Street Brooklyn,0.9060777
A4630,WEBUTUCK ELEMENTARY SCHOOL PO BOX 400 AMENIA,B5243,Webutuck Elementary School Haight Rd Amenia,0.90601295
A436,JHS 131 ALBERT EINSTEIN 885 BOLTON AVE BRONX,B2168,J.H.S.  131 Albert Einstein 885 Bolton Ave Bronx,0.9059939
A857,MS 267 MATH SCIENCE & TECHNOLOGY 800 GATES AVE BROOKLYN,B2586,"M.S. 267 Math, Science & Technology 800 Gates Avenue Brooklyn",0.9059291
A820,BOERUM HILL SCHOOL FOR INTERNATIONAL STUDIES (THE) 284 BALTIC ST BROOKLYN,B4417,School For International Studies 284 Baltic Street Brooklyn,0.90590984
A3615,LENAPE ELEMENTARY SCHOOL 196 MAIN ST NEW PALTZ,B2451,Lenape  Elementary School 1 Eugene L Brown Dr New Paltz,0.9058421
A1396,PS 137 RACHEL JEAN MITCHELL 121 SARATOGA AVE BROOKLYN,B3891,P.S./I.S. 137 Rachel Jean Mitchell 121 Saratoga Ave Brooklyn,0.9057407
A3971,PULASKI ELEMENTARY SCHOOL 2 HINMAN RD PULASKI,B4124,Pulaski Jr-Sr High School 4624 Salina St Pulaski,0.90573907
A1284,FORT HILL COLLABORATIVE ELEMENTARY SCHOOL 195 DANIEL LOW TER STATEN ISLAND,B1474,Fort Hill Collaborative Elementary School 80 Monroe Avenue Staten Island,0.9056679
A1231,PS 11 THOMAS DONGAN SCHOOL 85 GARRETSON AVE STATEN ISLAND,B3464,P.S. 11 Thomas Dongan School 50 Jefferson St Staten Island,0.90559953
A2613,DOVER MIDDLE SCHOOL 2368 RT 22 DOVER PLAINS,B1121,Dover Jr-Sr High School 2368 New York 22 Dover Plains,0.9055664
A846,PS 25 EUBIE BLAKE SCHOOL 787 LAFAYETTE AVE BROOKLYN,B3270,P.S. 025 Eubie Blake School 787 Lafayette Ave Brooklyn,0.90552473
A161,PS 111 ADOLPH S OCHS 440 W 53RD ST NEW YORK,B3468,P.S. 111 Adolph S. Ochs 440 W 53rd St Manhattan,0.9054259
A3283,NORTH WARREN CENTRAL SCHOOL 6110 STATE RT 8 CHESTERTOWN,B3039,North Warren Es Ms Hs 6110 State Route 8 Chestertown,0.9053844
A1603,PS 176 750 BAYCHESTER AVE BRONX,B4109,Ps 536 1827 Archer Street Bronx,0.90535253
A3943,THOMAS A EDISON SCHOOL 132 RECTORY ST PORT CHESTER,B1241,Edison Elementary School Rectory Street Port Chester,0.90532094
A1107,METROPOLITAN EXPEDITIONARY LEARNING SCHOOL 91-30 METROPOLITAN AVE FOREST HILLS,B2762,Metropolitan Expeditionary Learning School 91-30 Metropolitan Avenue Queens,0.90525115
A580,PS 86 KINGSBRIDGE HEIGHTS 2756 RESERVOIR AVE BRONX,B4109,Ps 536 1827 Archer Street Bronx,0.90520775
A2960,HAMMOND CENTRAL SCHOOL PO BOX 185 HAMMOND,B1768,Hammond Central School 51 S Main Street Hammond,0.9051871
A2698,ELBA ELEMENTARY SCHOOL PO BOX 370 ELBA,B1262,Elba Central Elementary School 57 S Main St Elba,0.90506315
A1595,PS  4 923 JEROME ST BROOKLYN,B4111,Ps 936 270 59th Street Brooklyn,0.90498286
A220,QUEST TO LEARN 351 W 18TH ST NEW YORK,B4154,Quest To Learn 351 West 18 Street Manhattan,0.90489376
A3767,SCHOOL 8 3252 FULTON AVE OCEANSIDE,B3098,Oceanside Middle School 186 Alice Ave Oceanside,0.9048881
A183,PS 234 INDEPENDENCE SCHOOL 292 GREENWICH ST NEW YORK,B3708,P.S. 234 Independence School 292 Greenwich Street Manhattan,0.9048753
A4023,JAMES MONROE UPPER SCHOOL 164 ALEXANDER ST ROCHESTER,B2827,Monroe Middle School 164 Alexander St Rochester,0.90485
A3152,MAUD S SHERWOOD ELEMENTARY SCHOOL 301 SMITH AVE ISLIP,B4497,Sherwood Elementary School Smith Ave Islip,0.9048406
A3197,JORDAN-ELBRIDGE MIDDLE SCHOOL PO BOX 902 JORDAN,B2307,Jordan Elbridge Middle School 9 N Chappell Street Jordan,0.9046998
A847,PS 26 JESSE OWENS 1014 LAFAYETTE AVE BROOKLYN,B3271,P.S. 026 Jesse Owens 1014 Lafayette Ave Brooklyn,0.90459704
A1178,ALBERT SHANKER SCHOOL FOR VISUAL AND PERFORMING ARTS 31-51 21ST ST LONG ISLAND CITY,B111,Albert Shanker School For Visual And Performing Arts 31-51 21 Street Queens,0.90425706
A3346,ANN MACARTHUR PRIMARY 100 RYEFIELD RD LOCUST VALLEY,B156,Ann M Macarthur Primary School 100 Ryefield Road Locust Valley,0.904232
A4792,YORK CENTRAL ELEMENTARY SCHOOL PO BOX 102 RETSOF,B5454,York Central Elementary School 2578 Genessee Street Retsof,0.90422237
A332,PS 200 JAMES MCCUNE SMITH SCHOOL (THE) 2589 7TH AVE NEW YORK,B3658,P.S. 200-The James Mccune Smith School 2589 7 Avenue Manhattan,0.90417886
A1858,CHOICE CHARTER SCHOOL 423 E 138TH ST BRONX,B542,Bronx Preparatory Charter School 3872 3rd Ave Bronx,0.904134
A1330,PS 380 JOHN WAYNE ELEMENTARY 370 MARCY AVE BROOKLYN,B3801,P.S. 380 John Wayne Elementary 370 Marcy Ave Brooklyn,0.90410197
A4629,WEBUTUCK HIGH SCHOOL PO BOX 405 AMENIA,B5244,Webutuck High School Haight Rd Amenia,0.90410084
A3893,CIRCLEVILLE MIDDLE SCHOOL PO BOX 143 CIRCLEVILLE,B876,Circleville Middle School Rt 302 Circleville,0.90409595
A4617,WAYNE SENIOR HIGH SCHOOL PO BOX 155 ONTARIO CENTER,B5238,Wayne Senior High School 6200 Ontario Center Road Ontario Center,0.9040687
A3105,HAVILAND MIDDLE SCHOOL PO BOX 721 HYDE PARK,B1826,Haviland Middle School 20 Haviland Rd Hyde Park,0.90395266
A492,PS 42 CLAREMONT 1537 WASHINGTON AVE BRONX,B4109,Ps 536 1827 Archer Street Bronx,0.9039152
A3955,MANORHAVEN ELEMENTARY SCHOOL MOREWOOD OAKS PORT WASHINGTON,B2660,Manorhaven Elementary School 12 Morewood Oaks Port Washingtn,0.9038998
A809,PS 169 SUNSET PARK 4305 7TH AVE BROOKLYN,B4111,Ps 936 270 59th Street Brooklyn,0.90387124
A3712,KARL W SAILE BEAR ROAD ELEMENTARY SCHOOL 5590 BEAR RD NORTH SYRACUSE,B307,Bear Road Elementary School 5590 Bear Rd Syracuse,0.9038249
A651,PS 87 1935 BUSSING AVE BRONX,B4109,Ps 536 1827 Archer Street Bronx,0.9037882
A1241,PS 26 CARTERET SCHOOL (THE) 4108 VICTORY BLVD STATEN ISLAND,B3273,P.S. 026 The Carteret School 4108 Victory Blvd Staten Island,0.9037089
A408,PS 154 JONATHAN D HYATT 333 E 135TH ST BRONX,B4109,Ps 536 1827 Archer Street Bronx,0.90364367
A1758,PS 134 4001 18TH AVE BROOKLYN,B4111,Ps 936 270 59th Street Brooklyn,0.9036234
A2208,MAPLE GROVE JUNIOR/SENIOR HIGH SCHOOL PO BOX 468 BEMUS POINT,B2664,Maple Grove Jr-Sr High School 3980 Dutch Hollow Rd Bemus Point,0.903613
A2594,DELEVAN ELEMENTARY SCHOOL PO BOX 217 DELEVAN,B1070,Delevan Elementary School 30 School St Delevan,0.90357983
A3427,MCKENNA ELEMENTARY SCHOOL 210 SPRUCE ST MASSAPEQUA PARK,B2293,John P Mckenna Elem School 210 Spruce St Massapequa Pk,0.90357715
